variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-large_mu,4,polynomial,"{'degree': 2, 'gamma': 0.040549061599093245, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.040549061599093245)",0.6538461538461539,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0051, 0.0167, 0.0238, 0.0283]), 'lambdas': array([0.0051, 0.0167, 0.0238, 0.0283]), 'gvals': array([94.3554, 27.3238, 18.6068, 15.3868])}",same_mean_diff_covariance,3
MY-large_mu,4,sigmoid,"{'gamma': 0.040549061599093245, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.040549061599093245)",0.7153846153846154,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0.]), 'gvals': array([3.1686e+10, 4.7379e+09, 1.6227e+09, 1.4582e+09])}",same_mean_diff_covariance,3
MY-large_mu,8,linear,{},linear,0.8923076923076924,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0., 0., 0., 0., 0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0., 0., 0., 0., 0.]), 'gvals': array([5.4608e+10, 1.7034e+10, 5.0362e+09, 3.6678e+09, 2.2782e+09,
       1.6150e+09, 1.5669e+09, 1.2204e+09])}",same_mean_diff_covariance,3
MY-large_mu,8,rbf,{'gamma': 0.040549061599093245},rbf(gamma=0.040549061599093245),0.6615384615384615,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0004, 0.0017, 0.0031, 0.0038, 0.0047, 0.0063, 0.0077, 0.0129]), 'lambdas': array([0.0004, 0.0017, 0.0031, 0.0038, 0.0047, 0.0063, 0.0077, 0.0129]), 'gvals': array([1291.6385,  286.5317,  158.6194,  127.9425,  102.2237,   76.7336,
         62.1523,   36.042 ])}",same_mean_diff_covariance,3
MY-large_mu,8,laplacian,{'gamma': 0.040549061599093245},laplacian(gamma=0.040549061599093245),0.6230769230769231,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0007, 0.0012, 0.0022, 0.0045, 0.0055, 0.0075, 0.0101, 0.0125]), 'lambdas': array([0.0007, 0.0012, 0.0022, 0.0045, 0.0055, 0.0075, 0.0101, 0.0125]), 'gvals': array([722.0714, 416.9233, 222.3354, 108.6794,  87.6249,  63.5882,
        46.8851,  37.1536])}",same_mean_diff_covariance,3
MY-large_mu,8,polynomial,"{'degree': 2, 'gamma': 0.040549061599093245, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.040549061599093245)",0.7846153846153846,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([      0.0009,       0.0106,       0.0194,       0.0279,
             0.0392,       0.0399,       0.0567, 2204078.8764]), 'lambdas': array([      0.0009,       0.0106,       0.0194,       0.0279,
             0.0392,       0.0399,       0.0567, 2204078.8764]), 'gvals': array([552.9607,  44.5709,  23.2691,  15.6587,  10.6301,  10.4173,
         6.8827,   6.8029])}",same_mean_diff_covariance,3
MY-large_mu,8,sigmoid,"{'gamma': 0.040549061599093245, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.040549061599093245)",0.8307692307692308,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.    , 0.    , 0.    , 0.002 , 0.0042, 0.0047, 0.0056]), 'lambdas': array([0.    , 0.    , 0.    , 0.    , 0.002 , 0.0042, 0.0047, 0.0056]), 'gvals': array([2.6382e+11, 8.4887e+09, 1.7401e+09, 1.0246e+09, 2.4467e+02,
       1.1515e+02, 1.0430e+02, 8.6089e+01])}",same_mean_diff_covariance,3
MY-large_mu,16,linear,{},linear,0.8615384615384616,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]), 'gvals': array([2.3770e+10, 1.9348e+10, 1.8027e+10, 1.1859e+10, 8.7699e+09,
       6.7368e+09, 3.1678e+09, 2.7978e+09, 2.4411e+09, 1.7280e+09,
       1.6209e+09, 1.1253e+09, 1.1174e+09, 9.2901e+08, 8.4843e+08,
       7.1253e+08])}",same_mean_diff_covariance,3
MY-large_mu,16,rbf,{'gamma': 0.040549061599093245},rbf(gamma=0.040549061599093245),0.7615384615384615,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([      0.0018,       0.0032,       0.0043,       0.0065,
             0.0068,       0.0087,       0.0121,       0.0134,
             0.0176,       0.0205,       0.0264,       0.0296,
             0.0374,       0.0438,       0.0463, 4984718.783 ]), 'lambdas': array([      0.0018,       0.0032,       0.0043,       0.0065,
             0.0068,       0.0087,       0.0121,       0.0134,
             0.0176,       0.0205,       0.0264,       0.0296,
             0.0374,       0.0438,       0.0463, 4984718.783 ]), 'gvals': array([270.519 , 153.6624, 112.1544,  73.8185,  70.8854,  54.4686,
        38.7127,  34.541 ,  25.9451,  21.9315,  16.6342,  14.6272,
        11.2245,   9.3575,   8.7632,   7.2109])}",same_mean_diff_covariance,3
MY-large_mu,16,laplacian,{'gamma': 0.040549061599093245},laplacian(gamma=0.040549061599093245),0.7153846153846154,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0016, 0.0022, 0.0026, 0.0052, 0.008 , 0.0102, 0.0108, 0.0156,
       0.0176, 0.0196, 0.0237, 0.024 , 0.0323, 0.0353, 0.0448, 0.0455]), 'lambdas': array([0.0016, 0.0022, 0.0026, 0.0052, 0.008 , 0.0102, 0.0108, 0.0156,
       0.0176, 0.0196, 0.0237, 0.024 , 0.0323, 0.0353, 0.0448, 0.0455]), 'gvals': array([306.244 , 228.67  , 190.6824,  92.5471,  59.6109,  46.2222,
        43.5463,  29.4186,  25.8406,  23.0251,  18.7148,  18.505 ,
        13.2473,  11.9974,   9.1175,   8.9547])}",same_mean_diff_covariance,3
MY-large_mu,16,polynomial,"{'degree': 2, 'gamma': 0.040549061599093245, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.040549061599093245)",0.7230769230769231,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.0047,       0.0085,       0.0178,       0.0286,
             0.0333,       0.0411,       0.0482, 1846214.7752,
             0.0581, 1061983.2468,  608963.4469,  401521.0479,
        331347.4088,  300222.1262,  209519.774 ,  147317.3445]), 'lambdas': array([      0.0047,       0.0085,       0.0178,       0.0286,
             0.0333,       0.0411,       0.0482, 1846214.7752,
             0.0581, 1061983.2468,  608963.4469,  401521.0479,
        331347.4088,  300222.1262,  209519.774 ,  147317.3445]), 'gvals': array([102.9249,  55.9803,  25.5273,  15.2218,  12.8064,  10.0649,
         8.3582,   6.7143,   6.6893,   6.4378,   6.1598,   5.9515,
         5.8555,   5.8061,   5.6263,   5.4502])}",same_mean_diff_covariance,3
MY-large_mu,16,sigmoid,"{'gamma': 0.040549061599093245, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.040549061599093245)",0.8,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0005, 0.001 , 0.0023, 0.0033, 0.0048, 0.0057, 0.0067,
       0.0115, 0.0161, 0.0213, 0.024 , 0.0249, 0.0342, 0.0407, 0.0515]), 'lambdas': array([0.    , 0.0005, 0.001 , 0.0023, 0.0033, 0.0048, 0.0057, 0.0067,
       0.0115, 0.0161, 0.0213, 0.024 , 0.0249, 0.0342, 0.0407, 0.0515]), 'gvals': array([1.9422e+09, 1.0547e+03, 4.7670e+02, 2.1549e+02, 1.4868e+02,
       1.0123e+02, 8.4782e+01, 7.1533e+01, 4.0623e+01, 2.8557e+01,
       2.1074e+01, 1.8495e+01, 1.7715e+01, 1.2453e+01, 1.0179e+01,
       7.7294e+00])}",same_mean_diff_covariance,3
MY-large_mu,32,linear,{},linear,0.8923076923076924,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([       0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
       10526147.0434,  5995235.0271,  3554913.3214,  2900831.546 ]), 'lambdas': array([       0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
       10526147.0434,  5995235.0271,  3554913.3214,  2900831.546 ]), 'gvals': array([1.2897e+10, 4.7591e+09, 4.3374e+09, 3.4425e+09, 2.4482e+09,
       2.1265e+09, 1.6114e+09, 1.1800e+09, 1.1488e+09, 1.1445e+09,
       8.0020e+08, 7.2052e+08, 5.5558e+08, 5.4109e+08, 4.3630e+08,
       4.1518e+08, 3.7779e+08, 3.0121e+08, 2.5924e+08, 2.1096e+08,
       2.0996e+08, 1.8490e+08, 1.5158e+08, 1.4843e+08, 1.3460e+08,
       1.1288e+08, 1.0285e+08, 9.1720e+07, 7.5847e+00, 7.3032e+00,
       7.0419e+00, 6.9403e+00])}",same_mean_diff_covariance,3
MY-large_mu,32,rbf,{'gamma': 0.040549061599093245},rbf(gamma=0.040549061599093245),0.7538461538461538,poly,"{'C': 1.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.001 ,       0.0021,       0.0038,       0.0058,
             0.0085,       0.0103,       0.0111,       0.0148,
             0.0178,       0.0193,       0.0223,       0.0241,
             0.0298,       0.032 ,       0.0369,       0.0386,
             0.0422, 4514789.9222,       0.0552, 1650413.8979,
        934646.4849,  799574.7216,  653419.5625,  516253.0293,
        487382.2905,  410548.6312,  367641.7871,  359032.4654,
        301271.7076,  285469.1479,  256096.6737,  230470.5933]), 'lambdas': array([      0.001 ,       0.0021,       0.0038,       0.0058,
             0.0085,       0.0103,       0.0111,       0.0148,
             0.0178,       0.0193,       0.0223,       0.0241,
             0.0298,       0.032 ,       0.0369,       0.0386,
             0.0422, 4514789.9222,       0.0552, 1650413.8979,
        934646.4849,  799574.7216,  653419.5625,  516253.0293,
        487382.2905,  410548.6312,  367641.7871,  359032.4654,
        301271.7076,  285469.1479,  256096.6737,  230470.5933]), 'gvals': array([511.0418, 229.4675, 129.0643,  82.9695,  55.6082,  45.8201,
        42.3125,  31.0741,  25.5612,  23.3711,  20.0011,  18.4068,
        14.5352,  13.3843,  11.4147,  10.8362,   9.7553,   7.1614,
         7.1024,   6.6583,   6.374 ,   6.2959,   6.195 ,   6.0772,
         6.0484,   5.9626,   5.9074,   5.8956,   5.8079,   5.7809,
         5.7267,   5.6739])}",same_mean_diff_covariance,3
MY-large_mu,32,laplacian,{'gamma': 0.040549061599093245},laplacian(gamma=0.040549061599093245),0.7692307692307693,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0019,       0.003 ,       0.0067,       0.0082,
             0.0093,       0.0114,       0.0134,       0.0188,
             0.0194,       0.0221,       0.0266,       0.0313,
             0.035 ,       0.0389,       0.0417,       0.0432,
             0.0512,       0.0538, 1448156.043 ,       0.063 ,
        273047.3479,  164993.3357,  138940.4769,  103243.8399,
         94832.2784,   85578.9202,   73215.4189,   69640.8806,
         61197.7704,   58152.47  ,   53567.4625,   49535.5392]), 'lambdas': array([      0.0019,       0.003 ,       0.0067,       0.0082,
             0.0093,       0.0114,       0.0134,       0.0188,
             0.0194,       0.0221,       0.0266,       0.0313,
             0.035 ,       0.0389,       0.0417,       0.0432,
             0.0512,       0.0538, 1448156.043 ,       0.063 ,
        273047.3479,  164993.3357,  138940.4769,  103243.8399,
         94832.2784,   85578.9202,   73215.4189,   69640.8806,
         61197.7704,   58152.47  ,   53567.4625,   49535.5392]), 'gvals': array([260.0507, 163.3016,  71.3723,  57.9205,  50.7478,  41.1643,
        34.7784,  24.1577,  23.3316,  20.2418,  16.4762,  13.759 ,
        12.1195,  10.7289,   9.9145,   9.4942,   7.7786,   7.3248,
         6.5929,   6.0598,   5.7587,   5.5068,   5.4209,   5.2724,
         5.2299,   5.1786,   5.1006,   5.0756,   5.0109,   4.9854,
         4.9444,   4.9052])}",same_mean_diff_covariance,3
MY-large_mu,32,polynomial,"{'degree': 2, 'gamma': 0.040549061599093245, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.040549061599093245)",0.8153846153846154,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0004,       0.0073,       0.0198,       0.025 ,
             0.0269,       0.041 ,       0.0449,       0.0461,
             0.0542, 2495679.4459,  933722.8137,  588074.9608,
        389572.9543,  259037.8165,  217353.6145,       0.0669,
        162087.2179,  152713.482 ,  141183.8068,  111396.8846,
         89788.7527,   85193.3007,   71880.6416,       0.0725,
         60064.406 ,   48712.0537,   47086.3609,   39631.6777,
         35848.4921,   27165.6373,   24936.5797,   20092.4793]), 'lambdas': array([      0.0004,       0.0073,       0.0198,       0.025 ,
             0.0269,       0.041 ,       0.0449,       0.0461,
             0.0542, 2495679.4459,  933722.8137,  588074.9608,
        389572.9543,  259037.8165,  217353.6145,       0.0669,
        162087.2179,  152713.482 ,  141183.8068,  111396.8846,
         89788.7527,   85193.3007,   71880.6416,       0.0725,
         60064.406 ,   48712.0537,   47086.3609,   39631.6777,
         35848.4921,   27165.6373,   24936.5797,   20092.4793]), 'gvals': array([1147.741 ,   65.4455,   22.732 ,   17.6283,   16.2824,   10.1118,
          9.0813,    8.7977,    7.2607,    6.865 ,    6.3735,    6.1423,
          5.9364,    5.7324,    5.6446,    5.6202,    5.4979,    5.4682,
          5.4289,    5.3104,    5.2026,    5.1763,    5.0914,    5.0818,
          5.0016,    4.8969,    4.8799,    4.7937,    4.7435,    4.6049,
          4.5621,    4.4541])}",same_mean_diff_covariance,3
MY-large_mu,32,sigmoid,"{'gamma': 0.040549061599093245, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.040549061599093245)",0.8076923076923077,poly,"{'C': 1.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.    ,       0.0001,       0.0011,       0.0018,
             0.003 ,       0.0039,       0.0068,       0.0083,
             0.0114,       0.0138,       0.0222,       0.0257,
             0.0316,       0.0472, 7837913.0076, 4306003.4116,
       2290019.8516, 2121700.3557, 1487621.6129, 1081644.9872,
        821559.9448,  604807.4361,  583880.5836,       0.0629,
        369874.9315,  306519.6019,       0.0663,  229866.2479,
        212032.0964,  173841.3433,  163265.7486,  133967.2328]), 'lambdas': array([      0.    ,       0.0001,       0.0011,       0.0018,
             0.003 ,       0.0039,       0.0068,       0.0083,
             0.0114,       0.0138,       0.0222,       0.0257,
             0.0316,       0.0472, 7837913.0076, 4306003.4116,
       2290019.8516, 2121700.3557, 1487621.6129, 1081644.9872,
        821559.9448,  604807.4361,  583880.5836,       0.0629,
        369874.9315,  306519.6019,       0.0663,  229866.2479,
        212032.0964,  173841.3433,  163265.7486,  133967.2328]), 'gvals': array([4.0332e+09, 4.2767e+03, 4.5420e+02, 2.8065e+02, 1.6592e+02,
       1.2397e+02, 7.0707e+01, 5.7440e+01, 4.1155e+01, 3.3658e+01,
       2.0137e+01, 1.7092e+01, 1.3583e+01, 8.5647e+00, 7.4372e+00,
       7.1378e+00, 6.8220e+00, 6.7839e+00, 6.6063e+00, 6.4470e+00,
       6.3095e+00, 6.1563e+00, 6.1387e+00, 6.0625e+00, 5.9105e+00,
       5.8165e+00, 5.6805e+00, 5.6726e+00, 5.6322e+00, 5.5330e+00,
       5.5016e+00, 5.4027e+00])}",same_mean_diff_covariance,3
MY-large_mu,64,linear,{},linear,0.9153846153846154,poly,"{'C': 1.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.0527, 8447253.878 ,
       3866534.533 , 2975817.4927, 2260597.6952, 2094556.4548,
       1828645.1753, 1069634.1952,  801214.8404,  579416.5316,
        481432.0184,  409032.2994,  385327.0381,  306675.8022,
        197149.642 ,  171759.8749,       0.07  ,  112798.6488,
        104374.7722,   73019.3513,   46995.4676,   25387.5235,
             0.0839,       0.1181,       0.143 ,       0.2295,
             0.2327,       8.6559,       0.2986,       7.022 ,
             6.0169,       4.8217,       0.3598,       0.4742]), 'lambdas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.0527, 8447253.878 ,
       3866534.533 , 2975817.4927, 2260597.6952, 2094556.4548,
       1828645.1753, 1069634.1952,  801214.8404,  579416.5316,
        481432.0184,  409032.2994,  385327.0381,  306675.8022,
        197149.642 ,  171759.8749,       0.07  ,  112798.6488,
        104374.7722,   73019.3513,   46995.4676,   25387.5235,
             0.0839,       0.1181,       0.143 ,       0.2295,
             0.2327,       8.6559,       0.2986,       7.022 ,
             6.0169,       4.8217,       0.3598,       0.4742]), 'gvals': array([1.8069e+10, 1.1468e+10, 1.0333e+10, 7.5517e+09, 5.5977e+09,
       4.4261e+09, 4.4095e+09, 3.8289e+09, 3.0731e+09, 2.7540e+09,
       2.4637e+09, 2.0306e+09, 1.5027e+09, 1.3224e+09, 1.0957e+09,
       1.0943e+09, 8.9914e+08, 7.8498e+08, 7.1024e+08, 6.7419e+08,
       5.7851e+08, 5.1705e+08, 4.2170e+08, 3.9242e+08, 3.2663e+08,
       2.7843e+08, 2.5562e+08, 2.2404e+08, 1.8809e+08, 1.1107e+08,
       7.5157e+00, 7.4747e+00, 7.0839e+00, 6.9530e+00, 6.8156e+00,
       6.7774e+00, 6.7095e+00, 6.4414e+00, 6.2969e+00, 6.1349e+00,
       6.0423e+00, 5.9608e+00, 5.9309e+00, 5.8168e+00, 5.5959e+00,
       5.5269e+00, 5.3175e+00, 5.3167e+00, 5.2779e+00, 5.0992e+00,
       4.8789e+00, 4.5710e+00, 4.2200e+00, 2.6656e+00, 2.0243e+00,
       9.4244e-01, 9.1947e-01, 6.3688e-01, 5.7024e-01, 5.4573e-01,
       4.8038e-01, 3.9026e-01, 3.7861e-01, 1.8139e-01])}",same_mean_diff_covariance,3
MY-large_mu,64,rbf,{'gamma': 0.040549061599093245},rbf(gamma=0.040549061599093245),0.8153846153846154,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.0003,       0.0015,       0.003 ,       0.0045,
             0.0058,       0.0069,       0.0087,       0.0105,
             0.0156,       0.0169,       0.0192,       0.0263,
             0.0268,       0.028 ,       0.0325,       0.0361,
             0.0434,       0.0525, 7869660.1542, 1596767.5318,
       1117302.258 , 1055904.597 ,  773879.4578,  668325.2867,
        631071.5805,  558530.1809,  425707.8311,  409399.8513,
        377610.2176,  347814.8621,       0.0648,  325701.789 ,
        296853.2017,  261765.0254,  256127.6291,  234612.3034,
        222619.4497,  202954.7698,  197288.0156,  185291.9248,
        169817.8524,  159867.3289,  150269.6788,  142589.2425,
             0.0692,  129016.4493,  124895.3486,  121534.3621,
        114233.433 ,  108644.1019,  107552.8409,  101974.708 ,
         89724.9345,   86024.2446,   83888.4082,   76701.3777,
         74998.9709,   67421.0524,   64824.2996,   61502.3899,
         56518.3919,       0.0745,   49113.1972,   47569.5074]), 'lambdas': array([      0.0003,       0.0015,       0.003 ,       0.0045,
             0.0058,       0.0069,       0.0087,       0.0105,
             0.0156,       0.0169,       0.0192,       0.0263,
             0.0268,       0.028 ,       0.0325,       0.0361,
             0.0434,       0.0525, 7869660.1542, 1596767.5318,
       1117302.258 , 1055904.597 ,  773879.4578,  668325.2867,
        631071.5805,  558530.1809,  425707.8311,  409399.8513,
        377610.2176,  347814.8621,       0.0648,  325701.789 ,
        296853.2017,  261765.0254,  256127.6291,  234612.3034,
        222619.4497,  202954.7698,  197288.0156,  185291.9248,
        169817.8524,  159867.3289,  150269.6788,  142589.2425,
             0.0692,  129016.4493,  124895.3486,  121534.3621,
        114233.433 ,  108644.1019,  107552.8409,  101974.708 ,
         89724.9345,   86024.2446,   83888.4082,   76701.3777,
         74998.9709,   67421.0524,   64824.2996,   61502.3899,
         56518.3919,       0.0745,   49113.1972,   47569.5074]), 'gvals': array([1714.373 ,  330.6727,  160.8579,  107.4684,   83.5935,   69.576 ,
         54.5153,   45.0545,   29.381 ,   26.9692,   23.5488,   16.6701,
         16.335 ,   15.5573,   13.1499,   11.6997,    9.4495,    7.5437,
          7.4393,    6.6417,    6.4632,    6.435 ,    6.2796,    6.2063,
          6.1776,    6.1165,    5.9808,    5.9612,    5.9208,    5.8797,
          5.8509,    5.8469,    5.8005,    5.7376,    5.7267,    5.6828,
          5.6566,    5.6104,    5.5962,    5.5648,    5.5212,    5.4911,
          5.4601,    5.4339,    5.3947,    5.3839,    5.3676,    5.354 ,
          5.323 ,    5.2979,    5.2929,    5.2662,    5.2023,    5.1812,
          5.1686,    5.1238,    5.1126,    5.0594,    5.0397,    5.0134,
          4.9712,    4.91  ,    4.901 ,    4.885 ])}",same_mean_diff_covariance,3
